%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
48.84,DHAMOTHARAN M.C.,CUDDALORE,1,ADMK,M,TAMIL NADU,309985,658340,634744,1076266,61.17
44.56,VENKATESAN P.R.S.,CUDDALORE,2,TMC(M),M,TAMIL NADU,282856,658340,634744,1076266,61.17
6.4,"ERAMADASS, DR. R",CUDDALORE,3,INC,M,TAMIL NADU,40603,658340,634744,1076266,61.17
0.2,NAMBIYAR K.,CUDDALORE,4,RJD,M,TAMIL NADU,1300,658340,634744,1076266,61.17
45.81,ELUMALAI ALIAS EZHILMALAI R.,CHIDAMBARAM (SC),1,PMK,M,TAMIL NADU,305372,684155,666594,1054642,64.87
44.62,GANESAN V.,CHIDAMBARAM (SC),2,DMK,M,TAMIL NADU,297417,684155,666594,1054642,64.87
6.48,VALLALPERUMAN DR. P.,CHIDAMBARAM (SC),3,INC,M,TAMIL NADU,43214,684155,666594,1054642,64.87
2.99,NAGAPPAN P.,CHIDAMBARAM (SC),4,BSP,M,TAMIL NADU,19922,684155,666594,1054642,64.87
0.05,JAYARAJ S.,CHIDAMBARAM (SC),5,IND,M,TAMIL NADU,351,684155,666594,1054642,64.87
0.05,JANAKIRAMAN V.,CHIDAMBARAM (SC),6,IND,M,TAMIL NADU,318,684155,666594,1054642,64.87
55.04,PARY MOHAN K.,DHARMAPURI,1,PMK,M,TAMIL NADU,341917,639529,621241,1175234,54.42
39.03,THEERTHARAMAN P.,DHARMAPURI,2,TMC(M),M,TAMIL NADU,242490,639529,621241,1175234,54.42
2.38,VENKATESAN P.,DHARMAPURI,3,IND,M,TAMIL NADU,14788,639529,621241,1175234,54.42
1.61,PATTABIRAMAN P.K.,DHARMAPURI,4,UCPI,M,TAMIL NADU,10018,639529,621241,1175234,54.42
0.92,JAYASEELAN C.,DHARMAPURI,5,BSP,M,TAMIL NADU,5693,639529,621241,1175234,54.42
0.51,GOPAL INAMURASU A.,DHARMAPURI,6,RJD,M,TAMIL NADU,3185,639529,621241,1175234,54.42
0.2,THIYAGARAJAN N.R.,DHARMAPURI,7,IND,M,TAMIL NADU,1222,639529,621241,1175234,54.42
0.16,PADMARAJAN DR.K.,DHARMAPURI,8,IND,M,TAMIL NADU,999,639529,621241,1175234,54.42
0.09,MAHENDIRAN D.,DHARMAPURI,9,IND,M,TAMIL NADU,559,639529,621241,1175234,54.42
0.06,MANICKAM K.,DHARMAPURI,10,IND,M,TAMIL NADU,370,639529,621241,1175234,54.42
50.71,MUNUSAMY K.P.,KRISHNAGIRI,1,ADMK,M,TAMIL NADU,315762,648144,622689,1115876,58.08
42.78,RAJARAM NAIDU D.R.,KRISHNAGIRI,2,TMC(M),M,TAMIL NADU,266413,648144,622689,1115876,58.08
5.66,KRISHNAMURTHY. AGA.,KRISHNAGIRI,3,INC,M,TAMIL NADU,35229,648144,622689,1115876,58.08
0.85,MUNIRAJ R.,KRISHNAGIRI,4,BSP,M,TAMIL NADU,5285,648144,622689,1115876,58.08
52.35,SAROJA V.DR.,RASIPURAM (SC),1,ADMK,F,TAMIL NADU,302801,606630,578384,1108272,54.74
42.95,KANDASAMY K.,RASIPURAM (SC),2,TMC(M),M,TAMIL NADU,248424,606630,578384,1108272,54.74
3.14,THENMOZHI. K.,RASIPURAM (SC),3,INC,F,TAMIL NADU,18178,606630,578384,1108272,54.74
0.92,ARUL MANI V.,RASIPURAM (SC),4,PT,M,TAMIL NADU,5338,606630,578384,1108272,54.74
0.2,SADASIVAM P.,RASIPURAM (SC),5,BSP,M,TAMIL NADU,1159,606630,578384,1108272,54.74
0.16,PALANIAPPAN K.,RASIPURAM (SC),6,IND,M,TAMIL NADU,928,606630,578384,1108272,54.74
0.09,SUBRAMANI R.,RASIPURAM (SC),7,IND,M,TAMIL NADU,510,606630,578384,1108272,54.74
0.06,PRABAKARAN K.,RASIPURAM (SC),8,IND,M,TAMIL NADU,360,606630,578384,1108272,54.74
0.06,VEERA BABU V.,RASIPURAM (SC),9,RJD,M,TAMIL NADU,323,606630,578384,1108272,54.74
0.04,RAMASAMY R.,RASIPURAM (SC),10,IND,M,TAMIL NADU,205,606630,578384,1108272,54.74
0.03,DHARMARAJAN A.,RASIPURAM (SC),11,IND,M,TAMIL NADU,158,606630,578384,1108272,54.74
55.47,RAMAMURTHY K.,SALEM,1,IND,M,TAMIL NADU,365557,679778,658973,1178177,57.7
34.85,DEVADASS R.,SALEM,2,TMC(M),M,TAMIL NADU,229677,679778,658973,1178177,57.7
7.29,THANGKABALU K.V.,SALEM,3,INC,M,TAMIL NADU,48027,679778,658973,1178177,57.7
1.56,SAMPATHKUMAR P.,SALEM,4,IND,M,TAMIL NADU,10311,679778,658973,1178177,57.7
0.32,KESAVARAJAN S.,SALEM,5,AJBP,M,TAMIL NADU,2091,679778,658973,1178177,57.7
0.26,PADMANABHAN A.G.,SALEM,6,BSP,M,TAMIL NADU,1710,679778,658973,1178177,57.7
0.08,MARIMUTHU P.,SALEM,7,IND,M,TAMIL NADU,550,679778,658973,1178177,57.7
0.08,PALANISAMY K.,SALEM,8,IND,M,TAMIL NADU,495,679778,658973,1178177,57.7
0.06,SINGARAVELU C.,SALEM,9,IND,M,TAMIL NADU,405,679778,658973,1178177,57.7
0.02,PERIASAMY T.,SALEM,10,IND,M,TAMIL NADU,150,679778,658973,1178177,57.7
54.7,PALANISWAMY K.,TIRUCHENGODE,1,ADMK,M,TAMIL NADU,414992,781858,758625,1460292,53.54
40.89,RAMALINGAM K.P. DR.,TIRUCHENGODE,2,DMK,M,TAMIL NADU,310183,781858,758625,1460292,53.54
3.75,PALANISAMY P.,TIRUCHENGODE,3,INC,M,TAMIL NADU,28421,781858,758625,1460292,53.54
0.32,BACKIYAM D.,TIRUCHENGODE,4,PT,F,TAMIL NADU,2442,781858,758625,1460292,53.54
0.2,SELVAM S.V.,TIRUCHENGODE,5,IND,M,TAMIL NADU,1483,781858,758625,1460292,53.54
0.08,THILLAIKKARASI PON.S.,TIRUCHENGODE,6,IND,F,TAMIL NADU,622,781858,758625,1460292,53.54
0.06,SENGODAN R.,TIRUCHENGODE,7,IND,M,TAMIL NADU,482,781858,758625,1460292,53.54
46.49,MATHAN M. ALIAS MASTER MATHAN M.,NILGIRIS,1,BJP,M,TAMIL NADU,322818,718202,694358,1294110,55.5
37.8,BALASUBRAMONIYAN S.R.,NILGIRIS,2,TMC(M),M,TAMIL NADU,262433,718202,694358,1294110,55.5
15.35,PRABHU R.,NILGIRIS,3,INC,M,TAMIL NADU,106588,718202,694358,1294110,55.5
0.2,BHASKARAN M.,NILGIRIS,4,IND,M,TAMIL NADU,1416,718202,694358,1294110,55.5
0.16,RAMESH C.,NILGIRIS,5,IND,M,TAMIL NADU,1103,718202,694358,1294110,55.5
54.73,CHINNASAMY V.K.,GOBICHETTIPALAYAM,1,ADMK,M,TAMIL NADU,329753,627372,602455,1021268,61.43
35.71,RAMASAMY N.,GOBICHETTIPALAYAM,2,DMK,M,TAMIL NADU,215111,627372,602455,1021268,61.43
8.06,ELANKOVAN E.V.K.S.,GOBICHETTIPALAYAM,3,INC,M,TAMIL NADU,48531,627372,602455,1021268,61.43
1.3,SURESH L.,GOBICHETTIPALAYAM,4,IND,M,TAMIL NADU,7836,627372,602455,1021268,61.43
0.1,BANNARI,GOBICHETTIPALAYAM,5,IND,M,TAMIL NADU,615,627372,602455,1021268,61.43
0.1,MURUGHAN V.A.,GOBICHETTIPALAYAM,6,IND,M,TAMIL NADU,609,627372,602455,1021268,61.43
55.85,RADHAKRISHNAN C.P.,COIMBATORE,1,BJP,M,TAMIL NADU,449269,826652,804485,1495356,55.28
37.86,SUBBIAN K.R.,COIMBATORE,2,DMK,M,TAMIL NADU,304593,826652,804485,1495356,55.28
5.06,KRISHNAN R.,COIMBATORE,3,INC,M,TAMIL NADU,40739,826652,804485,1495356,55.28
0.57,KALYANASUNDARAM S.T.,COIMBATORE,4,BSP,M,TAMIL NADU,4596,826652,804485,1495356,55.28
0.18,RANGASAMY R.,COIMBATORE,5,IND,M,TAMIL NADU,1431,826652,804485,1495356,55.28
0.15,KRISHNASWAMY R.,COIMBATORE,6,IND,M,TAMIL NADU,1181,826652,804485,1495356,55.28
0.14,SANTHI C.,COIMBATORE,7,IND,F,TAMIL NADU,1091,826652,804485,1495356,55.28
0.08,SAMINATHAN M.,COIMBATORE,8,IND,M,TAMIL NADU,666,826652,804485,1495356,55.28
0.05,RAMASWAMY.O.,COIMBATORE,9,SAP,M,TAMIL NADU,405,826652,804485,1495356,55.28
0.03,LAKSHMANA NARAYANAN R.,COIMBATORE,10,IND,M,TAMIL NADU,220,826652,804485,1495356,55.28
0.02,ELANGKUMARAN R.,COIMBATORE,11,IND,M,TAMIL NADU,161,826652,804485,1495356,55.28
0.02,RAGHAVENDRA K.S.,COIMBATORE,12,IND,M,TAMIL NADU,133,826652,804485,1495356,55.28
55.22,THIYAGARAJAN M.,POLLACHI (SC),1,ADMK,M,TAMIL NADU,306083,578887,554275,1026056,56.42
38.01,KOVAI THANGAM,POLLACHI (SC),2,TMC(M),M,TAMIL NADU,210682,578887,554275,1026056,56.42
5.77,ESWARAVELU R.,POLLACHI (SC),3,INC,M,TAMIL NADU,31967,578887,554275,1026056,56.42
0.89,JOTHIRAJ M.,POLLACHI (SC),4,PT,M,TAMIL NADU,4926,578887,554275,1026056,56.42
0.11,MANI K.,POLLACHI (SC),5,IND,M,TAMIL NADU,617,578887,554275,1026056,56.42
47.08,GANESHAMURTHI A.,PALANI,1,MDMK,M,TAMIL NADU,286300,626656,608050,1117611,56.07
42.57,KAARVENDHAN S.K.,PALANI,2,TMC(M),M,TAMIL NADU,258863,626656,608050,1117611,56.07
10.05,VENUGOPAL K.S.,PALANI,3,INC,M,TAMIL NADU,61089,626656,608050,1117611,56.07
0.18,PALANISAMY N.,PALANI,4,IND,M,TAMIL NADU,1084,626656,608050,1117611,56.07
0.12,PONNUSAMY S.,PALANI,5,IND,M,TAMIL NADU,714,626656,608050,1117611,56.07
46.55,SREENIVAASAN C.,DINDIGUL,1,ADMK,M,TAMIL NADU,276106,611642,593173,1143880,53.47
43.98,CHITTHAN N.S.V.,DINDIGUL,2,TMC(M),M,TAMIL NADU,260907,611642,593173,1143880,53.47
5.92,"LATHA, S",DINDIGUL,3,MADMK,F,TAMIL NADU,35119,611642,593173,1143880,53.47
3.23,SANTHANAKRISHNAN C.,DINDIGUL,4,PT,M,TAMIL NADU,19176,611642,593173,1143880,53.47
0.14,BASKARAN R.,DINDIGUL,5,IND,M,TAMIL NADU,808,611642,593173,1143880,53.47
0.09,KALIMUTHU S.,DINDIGUL,6,IND,M,TAMIL NADU,540,611642,593173,1143880,53.47
0.05,SHANKAR P.,DINDIGUL,7,IND,M,TAMIL NADU,295,611642,593173,1143880,53.47
0.04,PALANICHAMY K.,DINDIGUL,8,IND,M,TAMIL NADU,222,611642,593173,1143880,53.47
40.48,SUBRAMANIAN SWAMY,MADURAI,1,JP,M,TAMIL NADU,266202,676204,657651,1349265,50.12
37.3,RAMBABU.A.G.S.,MADURAI,2,TMC(M),M,TAMIL NADU,245305,676204,657651,1349265,50.12
16.86,MOHAN P,MADURAI,3,CPM,M,TAMIL NADU,110862,676204,657651,1349265,50.12
2.66,PANDIAN. D,MADURAI,4,INC,M,TAMIL NADU,17507,676204,657651,1349265,50.12
0.83,RAJINI THIRUMATHI,MADURAI,5,IND,F,TAMIL NADU,5485,676204,657651,1349265,50.12
0.76,RAMACHANDRAN.S,MADURAI,6,IND,M,TAMIL NADU,4977,676204,657651,1349265,50.12
0.72,"PALANISAMY,R",MADURAI,7,IND,M,TAMIL NADU,4764,676204,657651,1349265,50.12
0.15,"SESHACHARI,R.V",MADURAI,8,AJBP,M,TAMIL NADU,967,676204,657651,1349265,50.12
0.1,"SOUNDRA PANDIAN, K.R",MADURAI,9,IND,M,TAMIL NADU,663,676204,657651,1349265,50.12
0.08,"THALAPATHY BALU,S.P",MADURAI,10,IND,M,TAMIL NADU,498,676204,657651,1349265,50.12
0.06,"DHANASEKAR,T",MADURAI,11,TLJ,M,TAMIL NADU,421,676204,657651,1349265,50.12
53.06,MUTHIAH .R,PERIYAKULAM,1,ADMK,M,TAMIL NADU,319672,617136,602499,1079255,57.18
41.34,GANDHIMATHY.R,PERIYAKULAM,2,DMK,F,TAMIL NADU,249092,617136,602499,1079255,57.18
3.36,MOOKIAH.C,PERIYAKULAM,3,PT,M,TAMIL NADU,20219,617136,602499,1079255,57.18
0.92,"DEIVENDRAN, P.V.K",PERIYAKULAM,4,IND,M,TAMIL NADU,5549,617136,602499,1079255,57.18
0.7,VEERAPRAKASH.M,PERIYAKULAM,5,INC,M,TAMIL NADU,4214,617136,602499,1079255,57.18
0.2,MURUGAN.B,PERIYAKULAM,6,IND,M,TAMIL NADU,1231,617136,602499,1079255,57.18
0.19,PALANICHAMY.K,PERIYAKULAM,7,IND,M,TAMIL NADU,1130,617136,602499,1079255,57.18
0.08,MURUGARAJ.S,PERIYAKULAM,8,IND,M,TAMIL NADU,469,617136,602499,1079255,57.18
0.04,ELAMURUGAN.K,PERIYAKULAM,9,IND,M,TAMIL NADU,252,617136,602499,1079255,57.18
0.04,KAMATCHI.A,PERIYAKULAM,10,IND,M,TAMIL NADU,224,617136,602499,1079255,57.18
0.03,MURUGAN .V,PERIYAKULAM,11,IND,M,TAMIL NADU,200,617136,602499,1079255,57.18
0.02,MOOVENDAN.A,PERIYAKULAM,12,IND,M,TAMIL NADU,147,617136,602499,1079255,57.18
0.02,VEERASWAMY .R,PERIYAKULAM,13,IND,M,TAMIL NADU,100,617136,602499,1079255,57.18
50.39,THAMBI DURAI.M,KARUR,1,ADMK,M,TAMIL NADU,327480,676450,649880,1130361,59.84
43.67,NATRAYAN. K,KARUR,2,TMC(M),M,TAMIL NADU,283807,676450,649880,1130361,59.84
4.64,SHANMUGA SUNDRAM .K.P,KARUR,3,INC,M,TAMIL NADU,30157,676450,649880,1130361,59.84
0.84,KAMARAJ .S,KARUR,4,PT,M,TAMIL NADU,5449,676450,649880,1130361,59.84
0.08,"RAMASWAMY,R.M",KARUR,5,IND,M,TAMIL NADU,522,676450,649880,1130361,59.84
0.07,KANNAN.P,KARUR,6,IND,M,TAMIL NADU,484,676450,649880,1130361,59.84
0.07,SUNDARRAJ.P,KARUR,7,IND,M,TAMIL NADU,474,676450,649880,1130361,59.84
0.06,MARIMUTHU.V,KARUR,8,RJD,M,TAMIL NADU,411,676450,649880,1130361,59.84
0.06,MURUGESAN.P.,KARUR,9,IND,M,TAMIL NADU,403,676450,649880,1130361,59.84
0.05,MANOHAR.V.,KARUR,10,IND,M,TAMIL NADU,320,676450,649880,1130361,59.84
0.03,SELVARAJU.S,KARUR,11,IND,M,TAMIL NADU,206,676450,649880,1130361,59.84
0.03,ASOKAN.K,KARUR,12,IND,M,TAMIL NADU,167,676450,649880,1130361,59.84
48.39,RANGARAJAN KUMARAMANGALAM,TIRUCHIRAPPALLI,1,BJP,M,TAMIL NADU,305233,647694,630805,1178258,54.97
46.57,ADAIKALARAJ.L,TIRUCHIRAPPALLI,2,TMC(M),M,TAMIL NADU,293778,647694,630805,1178258,54.97
3.76,SUBBHA SOMU,TIRUCHIRAPPALLI,3,INC,M,TAMIL NADU,23747,647694,630805,1178258,54.97
0.79,SACHIDANANDAM. K,TIRUCHIRAPPALLI,4,PT,M,TAMIL NADU,4979,647694,630805,1178258,54.97
0.18,KALEEL.M,TIRUCHIRAPPALLI,5,IND,M,TAMIL NADU,1133,647694,630805,1178258,54.97
0.12,ALAGIA MANAVALAN,TIRUCHIRAPPALLI,6,IND,M,TAMIL NADU,749,647694,630805,1178258,54.97
0.1,SHANMUGA SUNDARAM.S,TIRUCHIRAPPALLI,7,RJD,M,TAMIL NADU,612,647694,630805,1178258,54.97
0.06,AZHIMUDEEN.G,TIRUCHIRAPPALLI,8,IND,M,TAMIL NADU,373,647694,630805,1178258,54.97
0.03,RAMU.S.R,TIRUCHIRAPPALLI,9,IND,M,TAMIL NADU,201,647694,630805,1178258,54.97
53.37,"RAJARETHINAM, P",PERAMBALUR (SC),1,ADMK,M,TAMIL NADU,341118,661791,639200,1025125,64.56
43.91,RAJA A,PERAMBALUR (SC),2,DMK,M,TAMIL NADU,280682,661791,639200,1025125,64.56
2.59,"SUBRAMANIAN, P.V.",PERAMBALUR (SC),3,INC,M,TAMIL NADU,16579,661791,639200,1025125,64.56
0.13,"SELVAMBAL, SELVI.M",PERAMBALUR (SC),4,RJD,F,TAMIL NADU,821,661791,639200,1025125,64.56
45.68,"KRISHNAMOORTHY, K.",MAYILADUTURAI,1,TMC(M),M,TAMIL NADU,286098,643606,626270,990666,64.97
38.9,"ARULMOZHI, P.D.",MAYILADUTURAI,2,PMK,M,TAMIL NADU,243642,643606,626270,990666,64.97
11.64,"MANI SHANKAR AIYAR,",MAYILADUTURAI,3,IND,M,TAMIL NADU,72911,643606,626270,990666,64.97
2.44,"THIRUNAVUKKARASU, R.",MAYILADUTURAI,4,INC,M,TAMIL NADU,15265,643606,626270,990666,64.97
0.35,BALU. DR.,MAYILADUTURAI,5,PT,M,TAMIL NADU,2189,643606,626270,990666,64.97
0.34,"PANDIAN, K.",MAYILADUTURAI,6,RJD,M,TAMIL NADU,2120,643606,626270,990666,64.97
0.31,"BALASUNDARAM, S.",MAYILADUTURAI,7,CPI(ML)(L),M,TAMIL NADU,1965,643606,626270,990666,64.97
0.24,"DHAYALAN, A",MAYILADUTURAI,8,BSP,M,TAMIL NADU,1528,643606,626270,990666,64.97
0.09,SHEIK DAWOOD. DR. A.,MAYILADUTURAI,9,IND,M,TAMIL NADU,552,643606,626270,990666,64.97
58.77,"SELVARASU, M.",NAGAPATTINAM (SC),1,CPI,M,TAMIL NADU,375589,661129,639066,1021037,64.75
38.23,"GOPAL, DR. K.",NAGAPATTINAM (SC),2,ADMK,M,TAMIL NADU,244286,661129,639066,1021037,64.75
2.48,"THIAGARAJAN, M.",NAGAPATTINAM (SC),3,INC,M,TAMIL NADU,15837,661129,639066,1021037,64.75
0.52,"JEEVANANDAM, G.",NAGAPATTINAM (SC),4,PT,M,TAMIL NADU,3354,661129,639066,1021037,64.75
51.81,"PALANIMANICKAM, S.S.",THANJAVUR,1,DMK,M,TAMIL NADU,324344,645815,626080,1013609,63.71
44.11,"GANESAN, L.",THANJAVUR,2,MDMK,M,TAMIL NADU,276140,645815,626080,1013609,63.71
3.69,MATHIYALAGAN.,THANJAVUR,3,INC,M,TAMIL NADU,23109,645815,626080,1013609,63.71
0.21,UMA.S.THIRUMATHI,THANJAVUR,4,IND,F,TAMIL NADU,1296,645815,626080,1013609,63.71
0.19,"SOZHAMANNAR KANAKARAJA, K.",THANJAVUR,5,IND,M,TAMIL NADU,1191,645815,626080,1013609,63.71
37.25,"PARAMASIVAM, RAJA",PUDUKKOTTAI,1,ADMK,M,TAMIL NADU,288072,791405,773383,1184609,66.81
33.3,"SIVA, P.N.",PUDUKKOTTAI,2,DMK,M,TAMIL NADU,257552,791405,773383,1184609,66.81
29.28,"THIRUNAVUKKARASU, S.",PUDUKKOTTAI,3,MADMK,M,TAMIL NADU,226416,791405,773383,1184609,66.81
0.12,"CHOCKALINGAM, M.R.",PUDUKKOTTAI,4,IND,M,TAMIL NADU,895,791405,773383,1184609,66.81
0.06,"VELAPPAN, C.",PUDUKKOTTAI,5,IND,M,TAMIL NADU,448,791405,773383,1184609,66.81
51.15,"CHIDAMBARAM, P.",SIVAGANGA,1,TMC(M),M,TAMIL NADU,303854,618259,594036,1076206,57.45
41.19,"KALIMUTHU, K.",SIVAGANGA,2,ADMK,M,TAMIL NADU,244713,618259,594036,1076206,57.45
5.74,"GOWRISHANKARAN, M.",SIVAGANGA,3,INC,M,TAMIL NADU,34114,618259,594036,1076206,57.45
1.15,"SANTHI UDAYAPPAN, THIRUMATHI.",SIVAGANGA,4,PT,F,TAMIL NADU,6847,618259,594036,1076206,57.45
0.65,"NALLASAMY, E.",SIVAGANGA,5,RJD,M,TAMIL NADU,3839,618259,594036,1076206,57.45
0.07,"GUNASEKARAN, P.",SIVAGANGA,6,IND,M,TAMIL NADU,389,618259,594036,1076206,57.45
0.05,"ANNADURAI, G.",SIVAGANGA,7,IND,M,TAMIL NADU,280,618259,594036,1076206,57.45
43.83,"SATHIAMOORTHY, V.",RAMANATHAPURAM,1,ADMK,M,TAMIL NADU,258978,613398,590822,1078503,56.87
39.76,UDAYAPPAN. SP.,RAMANATHAPURAM,2,TMC(M),M,TAMIL NADU,234886,613398,590822,1078503,56.87
9.06,NAZEERA PARVIN.K.THIRUMATHI.DR.,RAMANATHAPURAM,3,PT,F,TAMIL NADU,53542,613398,590822,1078503,56.87
4.22,"RAJESHWAREN, V.",RAMANATHAPURAM,4,INC,M,TAMIL NADU,24942,613398,590822,1078503,56.87
2.97,"KARTHIKEYAN, R.",RAMANATHAPURAM,5,SP,M,TAMIL NADU,17569,613398,590822,1078503,56.87
0.15,"MUTHU GANAPATHY, R.",RAMANATHAPURAM,6,IND,M,TAMIL NADU,905,613398,590822,1078503,56.87
50.68,VAIKO,SIVAKASI,1,MDMK,M,TAMIL NADU,387694,781757,764917,1203627,64.95
33.05,"ALAGIRISAMY, V.",SIVAKASI,2,CPI,M,TAMIL NADU,252771,781757,764917,1203627,64.95
13.95,"SATHIYAMOORTHY, S.",SIVAKASI,3,PT,M,TAMIL NADU,106726,781757,764917,1203627,64.95
1.27,"RAJENDRAN, K.",SIVAKASI,4,INC,M,TAMIL NADU,9745,781757,764917,1203627,64.95
0.25,"MARIAPPAN, K.",SIVAKASI,5,IND,M,TAMIL NADU,1922,781757,764917,1203627,64.95
0.23,"PONNUSAMY, C.",SIVAKASI,6,IND,M,TAMIL NADU,1756,781757,764917,1203627,64.95
0.13,"MANMATHAN, M.",SIVAKASI,7,IND,M,TAMIL NADU,1021,781757,764917,1203627,64.95
0.1,"THIAGARAJAN ALIAS YOGAKANNAN, P.I.D.",SIVAKASI,8,IND,M,TAMIL NADU,793,781757,764917,1203627,64.95
0.08,"GURUSAMY, M.",SIVAKASI,9,IND,M,TAMIL NADU,639,781757,764917,1203627,64.95
0.08,"RAJASEKAR, A.",SIVAKASI,10,RJD,M,TAMIL NADU,627,781757,764917,1203627,64.95
0.08,"RENGANAYAGAM, S.V.",SIVAKASI,11,IND,M,TAMIL NADU,583,781757,764917,1203627,64.95
0.05,"KANNAN, V.",SIVAKASI,12,IND,M,TAMIL NADU,369,781757,764917,1203627,64.95
0.04,"RAMASAMY, R.P.",SIVAKASI,13,IND,M,TAMIL NADU,271,781757,764917,1203627,64.95
41.44,"JANARTHANAN, R.",TIRUNELVELI,1,ADMK,M,TAMIL NADU,247823,609616,598014,1075467,56.68
40.29,"SARATH KUMAR, R.",TIRUNELVELI,2,DMK,M,TAMIL NADU,240919,609616,598014,1075467,56.68
14.45,"SAVIOR SELVA SURESH, DR. A.",TIRUNELVELI,3,PT,M,TAMIL NADU,86419,609616,598014,1075467,56.68
2.81,"EDMUND, G.R.",TIRUNELVELI,4,MADMK,M,TAMIL NADU,16789,609616,598014,1075467,56.68
0.63,KRISHNAKANTHAN YADHAV,TIRUNELVELI,5,IND,M,TAMIL NADU,3795,609616,598014,1075467,56.68
0.18,"BASKER, P.",TIRUNELVELI,6,IND,M,TAMIL NADU,1100,609616,598014,1075467,56.68
0.14,"NAGAIMUGAN, K.",TIRUNELVELI,7,RJD,M,TAMIL NADU,821,609616,598014,1075467,56.68
0.06,"VELMURUGAN, S.",TIRUNELVELI,8,IND,M,TAMIL NADU,348,609616,598014,1075467,56.68
41.84,"MURUGESAN,S.",TENKASI (SC),1,ADMK,M,TAMIL NADU,270053,662321,645491,1014494,65.29
26.77,ARUNACHALAM.M,TENKASI (SC),2,TMC(M),M,TAMIL NADU,172786,662321,645491,1014494,65.29
19.15,"KRISHNASAMY,DR.K.",TENKASI (SC),3,PT,M,TAMIL NADU,123592,662321,645491,1014494,65.29
11.97,"SELVARAJ,V.",TENKASI (SC),4,INC,M,TAMIL NADU,77285,662321,645491,1014494,65.29
0.16,"LAKSHMANAN,K",TENKASI (SC),5,IND,M,TAMIL NADU,1059,662321,645491,1014494,65.29
0.11,"BALAMURUGAN,D.",TENKASI (SC),6,IND,M,TAMIL NADU,716,662321,645491,1014494,65.29
49.34,RAMARAAJAN,TIRUCHENDUR,1,ADMK,M,TAMIL NADU,264290,547234,535637,1014366,53.95
40.59,DHANUSKODI ATHITHAN R.,TIRUCHENDUR,2,TMC(M),M,TAMIL NADU,217435,547234,535637,1014366,53.95
7.15,KUMARI ANANTHAN,TIRUCHENDUR,3,INC,M,TAMIL NADU,38291,547234,535637,1014366,53.95
2.13,"PACKIARAJ SATHAI, A.",TIRUCHENDUR,4,IND,M,TAMIL NADU,11408,547234,535637,1014366,53.95
0.59,"CHANDRASEKARAN,KALANTHI,P",TIRUCHENDUR,5,BSP,M,TAMIL NADU,3166,547234,535637,1014366,53.95
0.13,"RAJAGOPALAN, N.",TIRUCHENDUR,6,IND,M,TAMIL NADU,692,547234,535637,1014366,53.95
0.07,DEVADASON RAJA S.,TIRUCHENDUR,7,IND,M,TAMIL NADU,355,547234,535637,1014366,53.95
50.0,"DENNIS, N.",NAGERCOIL,1,TMC(M),M,TAMIL NADU,296611,599800,593176,1028393,58.32
45.08,"RADHAKRISHNAN, P.",NAGERCOIL,2,BJP,M,TAMIL NADU,267426,599800,593176,1028393,58.32
4.69,"STANISLAUS, P.S.",NAGERCOIL,3,INC,M,TAMIL NADU,27821,599800,593176,1028393,58.32
0.15,"AYYAPPAN, A.",NAGERCOIL,4,IND,M,TAMIL NADU,904,599800,593176,1028393,58.32
0.05,NAGOOR MEERAN PEER MOHAMED U.,NAGERCOIL,5,IND,M,TAMIL NADU,287,599800,593176,1028393,58.32
0.02,"JOSEPH, P.",NAGERCOIL,6,IND,M,TAMIL NADU,127,599800,593176,1028393,58.32
47.48,SAMAR CHOUDHURY,TRIPURA WEST,1,CPM,M,TRIPURA,347970,745574,732808,904781,82.4
44.91,RADHIKA RANJAN GUPTA,TRIPURA WEST,2,INC,M,TRIPURA,329094,745574,732808,904781,82.4
6.88,HEMENDU SANKAR ROY CHOUDHURY,TRIPURA WEST,3,BJP,M,TRIPURA,50391,745574,732808,904781,82.4
0.31,DEBENDRA DEBBARMA,TRIPURA WEST,4,IND,M,TRIPURA,2285,745574,732808,904781,82.4
0.26,BHUBAN BIJOY MAJUMDER,TRIPURA WEST,5,AMB,M,TRIPURA,1873,745574,732808,904781,82.4
0.16,SUBRATA BHOWMIK,TRIPURA WEST,6,RJD,M,TRIPURA,1195,745574,732808,904781,82.4
50.3,BAJU BAN RIYAN,TRIPURA EAST (ST),1,CPM,M,TRIPURA,320766,651186,637657,822682,79.15
38.9,DRAO KUMAR REANG,TRIPURA EAST (ST),2,INC,M,TRIPURA,248080,651186,637657,822682,79.15
9.7,JISHNU DEV VARMA,TRIPURA EAST (ST),3,BJP,M,TRIPURA,61840,651186,637657,822682,79.15
0.78,MADHURI KALAI (RUDRAPAUL),TRIPURA EAST (ST),4,AMB,F,TRIPURA,4972,651186,637657,822682,79.15
0.31,DIJA RAJ TRIPURA,TRIPURA EAST (ST),5,IND,M,TRIPURA,1999,651186,637657,822682,79.15
51.82,MANABENDRA SHAH,TEHRI GARHWAL,1,BJP,M,UTTAR PRADESH,262545,513191,506653,1144780,44.83
15.88,HIRA SINGH BISHT,TEHRI GARHWAL,2,INC,M,UTTAR PRADESH,80453,513191,506653,1144780,44.83
