TERRITORY,CONSTITUENCY,CANDIDATE,SEX,AGE,CATEGORY,PARTY,PARTY SYMBOL,GENERAL VOTES SECURED,POSTAL VOTES SECURED,TOTAL VOTES SECURED,% OF TOTAL VOTES,% OF TOTAL POLLED,TOTAL ELECTORS
Rajasthan,KARAULI-DHOLPUR,KISHOR KUMAR,M,63,SC,IND,Ceiling Fan,3376,0,3376,0.217881234075179,0.398892647543608,1549468
Rajasthan,KARAULI-DHOLPUR,LAXMIKANT,M,25,SC,IND,Balloon,4767,0,4767,0.307653981882814,0.563246816007222,1549468
Rajasthan,KARAULI-DHOLPUR,None of the Above,,,,NOTA,NOTA,5934,0,5934,0.382970154917688,0.701134173733345,1549468
Rajasthan,Dausa,CHANDU LAL MEENA (GEROTA),M,47,ST,BSP,Elephant,15299,4,15303,1.00406797454235,1.64386298671095,1524100
Rajasthan,Dausa,NAMONARAIN MEENA,M,70,ST,INC,Hand,181009,263,181272,11.8937077619579,19.4724126855563,1524100
Rajasthan,Dausa,HARISH CHANDRA MEENA ,M,59,ST,BJP,Lotus,314334,725,315059,20.6718063119218,33.8439409743296,1524100
Rajasthan,Dausa,DR. KIRODI LAL,M,62,ST,NPEP,Book,269032,623,269655,17.6927366970671,28.9665996001792,1524100
Rajasthan,Dausa,KHEMRAJ MEENA,M,26,ST,BYS,Candles,4297,0,4297,0.281936880782101,0.461587875181139,1524100
Rajasthan,Dausa,DHARMI GHUNAWAT,M,36,ST,IPGP,Kite,1635,0,1635,0.107276425431402,0.175633273428243,1524100
Rajasthan,Dausa,RUKMANI MEENA JHAKHIWAL,F,67,ST,SP(I),Battery Torch,917,0,917,0.0601666557312512,0.0985050224670943,1524100
Rajasthan,Dausa,DR. SANJEET KUMAR DHANKA,M,40,ST,AAAP,Broom,3196,6,3202,0.21009120136474,0.343961921417269,1524100
Rajasthan,Dausa,SURAJ BHAN DHANKA,M,60,ST,SP,Bicycle,2357,0,2357,0.154648645102027,0.253191208238758,1524100
Rajasthan,Dausa,ANJALI BHADANA,F,31,ST,IND,Auto- Rickshaw,3070,2,3072,0.201561577324323,0.329997196312883,1524100
Rajasthan,Dausa,ANJU DEVI DHANKA,F,33,ST,IND,Sewing Machine,16883,52,16935,1.1111475624959,1.81917399725217,1524100
Rajasthan,Dausa,DR. NASEEM GURJAR,F,61,ST,IND,Electric Pole,5792,0,5792,0.3800275572469,0.622182213881581,1524100
Rajasthan,Dausa,BIMLA DEVI MEENA,F,57,ST,IND,Almirah,20036,1,20037,1.31467751459878,2.1523938224353,1524100
Rajasthan,Dausa,SHIV PAL GURJAR,M,42,ST,IND,Ceiling Fan,82493,56,82549,5.41624565317236,8.86749302032297,1524100
Rajasthan,Dausa,None of the Above,,,,NOTA,NOTA,8406,4,8410,0.55180106292238,0.903410293291454,1524100
Rajasthan,TONK-SAWAI MADHOPUR,MOHAMMED AZHARUDDIN,M,51,GEN,INC,Hand,412836,195,413031,24.142917683506,39.5651986493283,1710775
Rajasthan,TONK-SAWAI MADHOPUR,SUKHBIR SINGH JAUNAPURIA ,M,56,GEN,BJP,Lotus,548146,391,548537,32.0636553608745,52.5456330675096,1710775
Rajasthan,TONK-SAWAI MADHOPUR,SURESH,M,52,ST,BSP,Elephant,10394,1,10395,0.60761935380164,0.995761189740642,1710775
Rajasthan,TONK-SAWAI MADHOPUR,JAGMOHAN MEENA,M,57,ST,NPEP,Book,14574,30,14604,0.853648200377022,1.39895107407141,1710775
Rajasthan,TONK-SAWAI MADHOPUR,DINESH,M,34,ST,AITC,Flowers and Grass,2151,0,2151,0.125732489661119,0.206049285149795,1710775
Rajasthan,TONK-SAWAI MADHOPUR,DINESH SAINI,M,27,GEN,JMBP,Air Conditioner,2210,0,2210,0.129181219038155,0.211701032162272,1710775
Rajasthan,TONK-SAWAI MADHOPUR,BAJARANG LAL,M,52,GEN,RAHM,FLUTE,699,0,699,0.0408586751618419,0.0669588332495151,1710775
Rajasthan,TONK-SAWAI MADHOPUR,BHAR SINGH,M,40,ST,SP(I),Battery Torch,703,0,703,0.0410924873229969,0.0673420025384965,1710775
Rajasthan,TONK-SAWAI MADHOPUR,MUKESH,M,41,GEN,AAAP,Broom,2665,3,2668,0.155952711490406,0.255573915750653,1710775
Rajasthan,TONK-SAWAI MADHOPUR,RAMESH CHAND,M,61,GEN,LD,Cot,752,0,752,0.043956686297146,0.0720358263285198,1710775
Rajasthan,TONK-SAWAI MADHOPUR,RAM HANS,M,59,ST,NADP,Stethoscope,869,0,869,0.0507956920109307,0.0832435280312283,1710775
Rajasthan,TONK-SAWAI MADHOPUR,VARIS ALI,M,41,GEN,AAP,Almirah,2363,0,2363,0.138124534202335,0.226357257465814,1710775
Rajasthan,TONK-SAWAI MADHOPUR,KAMAL KUMAR DHOBI,M,50,SC,IND,Candles,1726,0,1726,0.100889947538396,0.165337548195512,1710775
Rajasthan,TONK-SAWAI MADHOPUR,KORI LAL,M,80,GEN,IND,Sewing Machine,1925,0,1925,0.112522102555859,0.184400220322341,1710775
Rajasthan,TONK-SAWAI MADHOPUR,GOVIND PRASAD,M,42,GEN,IND,Kite,3127,0,3127,0.182782656982946,0.299542591661278,1710775
Rajasthan,TONK-SAWAI MADHOPUR,CHANDAN LAL MEENA,M,57,ST,IND,Auto- Rickshaw,6523,0,6523,0.381289181803569,0.624853318006562,1710775
Rajasthan,TONK-SAWAI MADHOPUR,BABULAL JANGID,M,29,GEN,IND,Balloon,7204,0,7204,0.421095702240213,0.69008788945566,1710775
Rajasthan,TONK-SAWAI MADHOPUR,MAKKHAN,M,44,ST,IND,Ceiling Fan,10518,5,10523,0.615101342958601,1.00802260698805,1710775
Rajasthan,TONK-SAWAI MADHOPUR,RAM PARKASH,M,50,SC,IND,Basket containing Fruits,6186,0,6186,0.361590507226257,0.592571305409871,1710775
Rajasthan,TONK-SAWAI MADHOPUR,SAMPATTI BAI ALIAS SUNITA VERMA,F,28,SC,IND,Batsman,1616,0,1616,0.094460113106633,0.154800392748521,1710775
Rajasthan,TONK-SAWAI MADHOPUR,SIYA RAM,M,44,GEN,IND,Whistle,1105,0,1105,0.0645906095190776,0.105850516081136,1710775
Rajasthan,TONK-SAWAI MADHOPUR,HARI RAM,M,29,GEN,IND,Bat,1048,0,1048,0.0612587862226184,0.10039035371315,1710775
Rajasthan,TONK-SAWAI MADHOPUR,None of the Above,,,,NOTA,NOTA,3673,0,3673,0.214698016980608,0.351845199607251,1710775
Rajasthan,Ajmer,JAGDISH,M,49,SC,BSP,Elephant,7965,9,7974,0.473723326329072,0.68928258079016,1683261
Rajasthan,Ajmer,SACHIN PILOT,M,36,GEN,INC,Hand,465072,819,465891,27.6778823961346,40.2722035172947,1683261
Rajasthan,Ajmer,SANWAR LAL JAT ,M,59,GEN,BJP,Lotus,635990,1884,637874,37.8951333156296,55.1386301654053,1683261
Rajasthan,Ajmer,SANWAR LAL,M,30,GEN,NCP,Clock,12132,17,12149,0.721753786251805,1.05017482744164,1683261
Rajasthan,Ajmer,MUKUL MISHRA,M,47,GEN,ABHM,Coconut,1869,0,1869,0.111034474154632,0.161558708740508,1683261
Rajasthan,Ajmer,RAMLAL,M,50,SC,AKBAP,Balloon,1038,2,1040,0.0617848331304533,0.0898989069503092,1683261
Rajasthan,Ajmer,ANITA JAIN,F,46,GEN,IND,Gas Stove,910,0,910,0.0540617289891467,0.0786615435815206,1683261
Rajasthan,Ajmer,KRISHNA KUMAR DADHICH,M,27,GEN,IND,Batsman,1014,1,1015,0.0602996207955867,0.0877378755332345,1683261
Rajasthan,Ajmer,JAGDISH SINGH RAWAT,M,54,GEN,IND,Bat,1374,0,1374,0.081627269924272,0.118770286682428,1683261
Rajasthan,Ajmer,NARAIN DAS SINDHI,M,65,GEN,IND,Camera,3517,1,3518,0.208999079762437,0.304100341010758,1683261
Rajasthan,Ajmer,BHANWAR LAL SONI,M,57,GEN,IND,Ceiling Fan,4970,0,4970,0.295260212171493,0.429613045714459,1683261
Rajasthan,Ajmer,SURENDRA KUMAR JAIN,M,46,GEN,IND,Letter Box,5184,0,5184,0.307973629757952,0.448111474644618,1683261
Rajasthan,Ajmer,None of the Above,,,,NOTA,NOTA,12534,12,12546,0.745338958129488,1.08449200634479,1683261
Rajasthan,Nagaur,ABDUL AZIZ,M,63,GEN,BSP,Elephant,11235,4,11239,0.669522118832879,1.11773679928872,1678660
Rajasthan,Nagaur,C R CHOUDHARY,M,66,GEN,BJP,Lotus,412745,2046,414791,24.7096493631825,41.2516384655012,1678660
Rajasthan,Nagaur,DR JYOTI MIRDHA,F,41,GEN,INC,Hand,338748,825,339573,20.2288134583537,33.7710862305249,1678660
Rajasthan,Nagaur,AYUB KHAN,M,40,GEN,SP,Bicycle,7298,2,7300,0.434870670653974,0.725996853350625,1678660
Rajasthan,Nagaur,NEMICHAND,M,27,GEN,AVIRP,Kettle,4368,4,4372,0.260445831794407,0.434802499020402,1678660
Rajasthan,Nagaur,BHANWAR SINGH RATHORE,M,58,GEN,AITC,Flowers and Grass,5767,9,5776,0.344083971739364,0.574432578760713,1678660
Rajasthan,Nagaur,HANUMANRAM,M,59,GEN,AAAP,Broom,3959,17,3976,0.236855587194548,0.395419656016724,1678660
Rajasthan,Nagaur,HARIRAM MEHRADA,M,27,SC,BA S D,Glass Tumbler,11347,5,11352,0.676253678529303,1.12897483277209,1678660
Rajasthan,Nagaur,CHHOTURAM,M,34,SC,IND,Air Conditioner,15226,8,15234,0.907509561197622,1.51504603615663,1678660
Rajasthan,Nagaur,MULARAM,M,59,GEN,IND,Auto- Rickshaw,4332,0,4332,0.258062978804523,0.430824434070535,1678660
Rajasthan,Nagaur,SUNIL,M,31,GEN,IND,Batsman,5250,1,5251,0.312809026247126,0.522220476293716,1678660
Rajasthan,Nagaur,HANUMAN BENIWAL,M,42,GEN,IND,Almirah,159519,461,159980,9.53022053304421,15.9102707669908,1678660
Rajasthan,Nagaur,HARIRAM,M,74,GEN,IND,Cot,8658,0,8658,0.515768529660563,0.86105215839859,1678660
Rajasthan,Nagaur,None of the Above,,,,NOTA,NOTA,12176,9,12185,0.725876592043654,1.21181803535306,1678660
Rajasthan,Pali,P P CHAUDHARY,M,60,GEN,BJP,Lotus,708015,3757,711772,37.4204429434087,64.8696040501807,1902094
Rajasthan,Pali,BHOJRAJ,M,47,SC,BSP,Elephant,16408,61,16469,0.865835232117866,1.5009546724266,1902094
Rajasthan,Pali,MUNNI DEVI GODARA,F,40,GEN,INC,Hand,311506,1227,312733,16.4415113028063,28.5019161802166,1902094
Rajasthan,Pali,JAGDISH,M,46,SC,BMUP,Cot,7180,6,7186,0.377794157386543,0.654918955374191,1902094
Rajasthan,Pali,DEV KISHAN DEHIYA,M,27,SC,MEDP,FLUTE,1257,7,1264,0.0664530775030046,0.115198658446003,1902094
Rajasthan,Pali,MAHESH BHANDARI,M,53,GEN,AAAP,Broom,4976,55,5031,0.264497969080392,0.458516179305254,1902094
Rajasthan,Pali,SHOBHARAM MALI,M,35,GEN,JMBP,Glass Tumbler,2822,3,2825,0.148520525273725,0.25746535609965,1902094
Rajasthan,Pali,UDARAM,M,38,SC,IND,Auto- Rickshaw,2047,11,2058,0.108196545491443,0.187562372691356,1902094
Rajasthan,Pali,OM PRAKASH MALI,M,32,GEN,IND,Basket containing Fruits,3302,4,3306,0.173808444798207,0.301302820270954,1902094
Rajasthan,Pali,KANHAIYALAL PAREEK,M,48,GEN,IND,Television,1884,6,1890,0.0993641744309167,0.172251158594102,1902094
Rajasthan,Pali,DINESH MEV,M,26,SC,IND,Almirah,2355,3,2358,0.123968636670953,0.214903826436452,1902094
Rajasthan,Pali,DR. RAMLAL MOHBARSHA,M,61,SC,IND,Telephone,5784,10,5794,0.304611654313614,0.528054609996947,1902094
Rajasthan,Pali,SHER SINGH SAFA,M,50,GEN,IND,Air Conditioner,5175,23,5198,0.273277766503653,0.473736255223357,1902094
Rajasthan,Pali,None of the Above,,,,NOTA,NOTA,17685,18,17703,0.930711100502919,1.61341918549809,1902094
Rajasthan,Jodhpur,GAJENDRASINGH SHEKHAWAT ,M,48,GEN,BJP,Lotus,708060,5455,713515,41.2963720727796,66.0799091663456,1727791
Rajasthan,Jodhpur,GOPARAM MEGHWAL,M,44,SC,BSP,Elephant,13434,77,13511,0.78198115397059,1.25127804285333,1727791
Rajasthan,Jodhpur,CHANDRESH KUMARI,F,69,GEN,INC,Hand,302031,1433,303464,17.5636983871313,28.1043475683846,1727791
Rajasthan,Jodhpur,DHANRAJ GEHLOT,M,31,GEN,JMBP,Ice Cream,7099,5,7104,0.411160840634081,0.657914234063361,1727791
Rajasthan,Jodhpur,RAVI GARG,M,44,GEN,BNNP,Coconut,1205,1,1206,0.0698001089252114,0.111689831965148,1727791
Rajasthan,Jodhpur,VIGYAN MODI,M,65,GEN,AAAP,Broom,8461,91,8552,0.494967273240803,0.792016121862312,1727791
Rajasthan,Jodhpur,JAYDA,F,54,GEN,IND,Hat,715,3,718,0.0415559520798523,0.0664952730936787,1727791
Rajasthan,Jodhpur,JETHARAM MEGHWAL,M,53,SC,IND,HOCKEY & BALL,818,13,831,0.0480960949559293,0.076960406602851,1727791
Rajasthan,Jodhpur,DUNGAR MAL PUNIYA,M,69,GEN,IND,Bat,1034,7,1041,0.0602503427787273,0.0964088848057375,1727791
Rajasthan,Jodhpur,MEHMOODA BEGAM ABBASI,F,57,GEN,IND,Frock,2627,4,2631,0.152275362008484,0.243661648341878,1727791
Rajasthan,Jodhpur,RAM DAYAL,M,32,GEN,IND,Telephone,2321,0,2321,0.13433337712721,0.214951990042379,1727791
Rajasthan,Jodhpur,RUGHA RAM CHOUDHARY ADVOCATE,M,48,GEN,IND,Batsman,4852,3,4855,0.280994634188973,0.449630293690543,1727791
Rajasthan,Jodhpur,SOHAN LAL GOYAL,M,61,SC,IND,Television,3763,1,3764,0.217850422881008,0.348590818836499,1727791
Rajasthan,Jodhpur,None of the Above,,,,NOTA,NOTA,15063,22,15085,0.87308013527099,1.39704901757402,1727791
Rajasthan,Barmer,MALAM SINGH ,M,37,GEN,BSP,Elephant,12878,5,12883,0.766775863136192,1.05670337746449,1680152
Rajasthan,Barmer,COL. SONA RAM,M,73,GEN,BJP,Lotus,487437,1310,488747,29.0894514305849,40.0885357157211,1680152
Rajasthan,Barmer,HARISH CHAUDHARY,M,43,GEN,INC,Hand,220364,517,220881,13.1464891271742,18.1173405819866,1680152
Rajasthan,Barmer,MANGILAL GAUR,M,64,GEN,AAAP,Broom,14898,8,14906,0.887181635947224,1.22263607424401,1680152
Rajasthan,Barmer,MAHANT ARJUNPURI,M,50,GEN,IND,Bat,6379,1,6380,0.379727548459901,0.523307269131679,1680152
Rajasthan,Barmer,KHET SINGH RAJPUROHIT,M,43,GEN,IND,Glass Tumbler,12365,1,12366,0.736004837657545,1.01429744358657,1680152
Rajasthan,Barmer,JASWANT SINGH,M,77,GEN,IND,Battery Torch,400039,1247,401286,23.8839105033354,32.9147148590556,1680152
Rajasthan,Barmer,POPATRAM,M,44,SC,IND,Auto- Rickshaw,7552,5,7557,0.449780734124055,0.619848437747351,1680152
Rajasthan,Barmer,BABULAL,M,44,SC,IND,Sewing Machine,6726,11,6737,0.400975626014789,0.552589509739831,1680152
Rajasthan,Barmer,MASTER BHAIRARAM MEGHWAL,M,31,SC,IND,Candles,13920,4,13924,0.828734543065151,1.14208940680086,1680152
Rajasthan,Barmer,RAMA RAM,M,31,GEN,IND,Coconut,17562,1,17563,1.04532208990615,1.44057140560497,1680152
Rajasthan,Barmer,None of the Above,,,,NOTA,NOTA,15884,5,15889,0.94568824725382,1.3032647647701,1680152
Rajasthan,Jalore,ANJANA UDAI LAL,M,64,GEN,INC,Hand,199343,20,199363,10.9241915474682,18.3230978215914,1824968
Rajasthan,Jalore,OTARAM,M,59,SC,BSP,Elephant,29998,0,29998,1.6437548494001,2.75706268691834,1824968
Rajasthan,Jalore,DEVJI PATEL ,M,37,GEN,BJP,Lotus,580304,204,580508,31.8092152848707,53.3534551055933,1824968
Rajasthan,Jalore,CHHAGANARAM / PRHALAD,M,57,SC,HJP,Cup & Saucer,15811,0,15811,0.866371355552536,1.45316081548323,1824968
Rajasthan,Jalore,CHHAGANARAM / BHALARAM,M,51,SC,BMUP,Cot,3960,0,3960,0.216990106127888,0.36395653844245,1824968
Rajasthan,Jalore,RAN SINGH RAJPUROHIT,M,42,GEN,JGP,Whistle,2731,0,2731,0.149646459554359,0.251001340021801,1824968
Rajasthan,Jalore,SUKH DEV,M,50,SC,AAP,Almirah,2017,0,2017,0.110522485873725,0.185378873242026,1824968
Rajasthan,Jalore,TARUN KUMAR,M,33,GEN,IND,Coconut,2596,0,2596,0.142249069572727,0.238593730756717,1824968
Rajasthan,Jalore,NARINGA RAM YADAV,M,64,SC,IND,BUCKET,3199,1,3200,0.175345540305364,0.294106293690869,1824968
Rajasthan,Jalore,NARAYAN LAL,M,28,GEN,IND,Air Conditioner,9875,0,9875,0.541105378286085,0.907593640686665,1824968
Rajasthan,Jalore,S. BUTA SINGH,M,80,SC,IND,Bat,175228,116,175344,9.60805888103243,16.1155543627911,1824968
Rajasthan,Jalore,BHANWAR LAL WAGHELA,M,33,SC,IND,Diesel Pump,4817,0,4817,0.263949833640919,0.442721880221536,1824968
Rajasthan,Jalore,MANARA RAM,M,54,SC,IND,Kite,6146,0,6146,0.33677302834899,0.564867900320024,1824968
Rajasthan,Jalore,MAHENDRA K. CHOUDHARY,M,41,GEN,IND,Television,13008,0,13008,0.712779621341306,1.19554208385338,1824968
Rajasthan,Jalore,MOOLA RAM,M,71,GEN,IND,HOCKEY & BALL,10316,0,10316,0.565270185559418,0.948125164285938,1824968
Rajasthan,Jalore,SHANKAR LAL DARJI,M,41,GEN,IND,Sewing Machine,16399,0,16399,0.898591098583646,1.50720284694892,1824968
Rajasthan,Jalore,None of the Above,,,,NOTA,NOTA,11180,3,11183,0.612777867885903,1.02780958823281,1824968
Rajasthan,Udaipur,ARJUNLAL MEENA ,M,49,ST,BJP,Lotus,657260,3113,660373,36.3253462710541,55.3172579477832,1817940
Rajasthan,Udaipur,MEGHRAJ TAWAR,M,75,ST,CPI,Ears of Corn And Sickle,33720,23,33743,1.85611186287776,2.82653929662789,1817940
Rajasthan,Udaipur,RAGHUVIR SINGH,M,55,ST,INC,Hand,422816,795,423611,23.3017041266488,35.4844897603603,1817940
Rajasthan,Udaipur,LAXMAN BHIL,M,43,ST,BSP,Elephant,20682,8,20690,1.13810136748188,1.73313274004182,1817940
Rajasthan,Udaipur,GOTAM LAL MEENA,M,38,ST,CPI(ML)(L),Flag with Three Stars,5437,5,5442,0.299349813525199,0.455858306974749,1817940
Rajasthan,Udaipur,PRABHU LAL MEENA,M,32,ST,BMUP,Cot,4520,9,4529,0.249128134041828,0.379379322361014,1817940
Rajasthan,Udaipur,LAXMILAL GAMETI,M,62,ST,SP(I),Battery Torch,6679,1,6680,0.367448870699803,0.559561464643757,1817940
Rajasthan,Udaipur,DR. VELARAM MEENA,M,64,ST,AAAP,Broom,11390,59,11449,0.629778760575156,0.959044791722511,1817940
Rajasthan,Udaipur,None of the Above,,,,NOTA,NOTA,26662,23,26685,1.46787022674016,2.23531402455369,1817940
Rajasthan,Banswara,MANSHANKAR NINAMA ,M,58,ST,BJP,Lotus,575782,1651,577433,34.0017688859787,49.2911915170047,1698244
Rajasthan,Banswara,RESHAM MALVIYA,F,49,ST,INC,Hand,485096,421,485517,28.5893546510395,41.4450012932436,1698244
Rajasthan,Banswara,VIJAYPAL,M,70,ST,BSP,Elephant,27881,5,27886,1.64204908128632,2.38042191326646,1698244
Rajasthan,Banswara,BHANJI BHAI,M,81,ST,JD(U),Arrow,21759,1,21760,1.28132353183641,1.85749052688368,1698244
Rajasthan,Banswara,SOMA LAL KOTED,M,63,ST,BMUP,Cot,10476,65,10541,0.620699970086748,0.899807336575405,1698244
Rajasthan,Banswara,HARISH RAWAT,M,39,ST,AAAP,Broom,13629,18,13647,0.80359477201156,1.16494362226018,1698244
Rajasthan,Banswara,None of the Above,,,,NOTA,NOTA,34389,15,34404,2.02585729730239,2.93681544517031,1698244
Rajasthan,Chittorgarh,GIRIJA VYAS,F,67,GEN,INC,Hand,385733,646,386379,21.2353792732753,32.9398635785855,1819506
Rajasthan,Chittorgarh,CHANDRA PRAKASH JOSHI,M,38,GEN,BJP,Lotus,701190,2046,703236,38.6498313278439,59.9527870395394,1819506
Rajasthan,Chittorgarh,RADHA DEVI,F,54,GEN,CPI,Ears of Corn And Sickle,21592,1,21593,1.18675068947286,1.84086214378213,1819506
Rajasthan,Chittorgarh,SANJAY KUMAR,M,37,SC,BSP,Elephant,4466,1,4467,0.245506197836116,0.380823933509693,1819506
Rajasthan,Chittorgarh,DR. NARENDRA KUMAR GUPTA,M,60,GEN,AAAP,Broom,5917,22,5939,0.326407277579739,0.506315948312976,1819506
Rajasthan,Chittorgarh,PRABHU LAL GUJJAR,M,34,GEN,JMBP,Coconut,1216,0,1216,0.0668313267447318,0.103667316576626,1819506
Rajasthan,Chittorgarh,MANGI LAL SOLANKI,M,67,GEN,BMUP,Cot,1289,2,1291,0.0709533246936256,0.110061271135217,1819506
Rajasthan,Chittorgarh,VIJAYA RAY,F,45,GEN,RJVP,Gas Cylinder,1238,2,1240,0.0681503660883778,0.105713382035375,1819506
Rajasthan,Chittorgarh,SHANTI LAL TRIVEDI,M,77,GEN,CPI(ML)(L),Flag with Three Stars,1557,7,1564,0.0859573972275991,0.133335265728489,1819506
Rajasthan,Chittorgarh,GULAB CHAND SAHLOT,M,63,GEN,IND,Almirah,1688,4,1692,0.0929922737270446,0.144247614841818,1819506
Rajasthan,Chittorgarh,BABU MEGHWAL,M,46,SC,IND,Auto- Rickshaw,3063,6,3069,0.168672156068735,0.261640620537553,1819506
Rajasthan,Chittorgarh,BHANWAR LAL,M,42,GEN,IND,Air Conditioner,3261,2,3263,0.179334390763207,0.278179649662442,1819506
Rajasthan,Chittorgarh,MOHAMMAD IMTIYAZ,M,30,GEN,IND,Battery Torch,4971,0,4971,0.273206024052682,0.423791308143426,1819506
Rajasthan,Chittorgarh,YASHWANT PURI,M,47,GEN,IND,Television,12675,0,12675,0.696617653363056,1.08057832040192,1819506
Rajasthan,Chittorgarh,None of the Above,,,,NOTA,NOTA,20020,14,20034,1.10106809210852,1.70795314169089,1819506
Rajasthan,Rajsamand,GOPAL SINGH SHEKHAWAT,M,63,GEN,INC,Hand,248331,758,249089,14.6420102586771,25.3395713547452,1701194
Rajasthan,Rajsamand,NEERU RAM JAT,M,44,GEN,BSP,Elephant,14541,38,14579,0.8569863284258,1.48310688461085,1701194
Rajasthan,Rajsamand,HARIOM SINGH RATHORE,M,56,GEN,BJP,Lotus,641020,3774,644794,37.9024379347682,65.5942396979056,1701194
Rajasthan,Rajsamand,IDRISH MOHAMMAD,M,40,GEN,JGP,Whistle,10398,9,10407,0.611746808418087,1.0586935556722,1701194
Rajasthan,Rajsamand,GULAM FARID,M,49,GEN,SP,Bicycle,2972,5,2977,0.174994738989204,0.302847190855785,1701194
Rajasthan,Rajsamand,PRADEEP SINGH BHATNAGAR,M,58,GEN,AAAP,Broom,4840,57,4897,0.287856646567058,0.498166843675102,1701194
Rajasthan,Rajsamand,LAXMAN,M,30,GEN,JMBP,Almirah,1392,0,1392,0.0818248829939442,0.141606748294005,1701194
Rajasthan,Rajsamand,KHIMARAM SALVI,M,43,SC,IND,Television,2555,4,2559,0.150423761193609,0.260324474773246,1701194
Rajasthan,Rajsamand,BHANWAR LAL MALI,M,50,GEN,IND,Cauliflower,6410,8,6418,0.37726443897639,0.652896631142905,1701194
Rajasthan,Rajsamand,SANJAY CHOUDHARY,M,45,GEN,IND,Bat,12336,143,12479,0.733543617012522,1.26947601433972,1701194
Rajasthan,Rajsamand,SURYA BHAWANI SINGH CHAWARA,M,35,GEN,IND,Auto- Rickshaw,10159,1,10160,0.597227594266145,1.03356649616889,1701194
Rajasthan,Rajsamand,HEERA KATHAT,M,54,GEN,IND,Cot,5183,3,5186,0.304844714947266,0.527566520583843,1701194
Rajasthan,Rajsamand,None of the Above,,,,NOTA,NOTA,17154,28,17182,1.00999650833473,1.7479074347612,1701194
Rajasthan,Bhilwara,ASHOK CHANDNA,M,29,GEN,INC,Hand,383403,650,384053,21.8845963390527,34.7826205087705,1754901
Rajasthan,Bhilwara,GOVIND KUMAR BAIRWA,M,45,SC,BSP,Elephant,15076,12,15088,0.859763599200183,1.36647852831856,1754901
Rajasthan,Bhilwara,SUBHASH BAHERIA,M,57,GEN,BJP,Lotus,629117,1200,630317,35.9175246922761,57.0860714829118,1754901
Rajasthan,Bhilwara,CHANDRA PRAKASH GOCHER,M,42,GEN,BYS,Candles,10338,6,10344,0.589434959578916,0.936827538237489,1754901
Rajasthan,Bhilwara,RADHY SHYAM VAISHNAV,M,42,GEN,BA S D,Glass Tumbler,5682,2,5684,0.323892914757015,0.51478419637876,1754901
Rajasthan,Bhilwara,SUNIL AGIWAL,M,47,GEN,AAAP,Broom,5885,24,5909,0.336714150826742,0.535161825545758,1754901
Rajasthan,Bhilwara,ASLAM SHEKH ADVOCATE,M,38,GEN,IND,Bat,1782,12,1794,0.10222798892929,0.162477629891537,1754901
Rajasthan,Bhilwara,RATAN LAL DHOBI,M,46,SC,IND,Basket containing Fruits,7103,7,7110,0.405151059803374,0.64393308167716,1754901
Rajasthan,Bhilwara,SHYAM LAL SALVI,M,29,SC,IND,Auto- Rickshaw,5367,7,5374,0.306228100616502,0.486708351748672,1754901
Rajasthan,Bhilwara,SATYA PRAKASH SHARMA,M,41,GEN,IND,Cauliflower,11980,2,11982,0.682773558166529,1.08517667857324,1754901
Rajasthan,Bhilwara,SURENDAR SINGH RANAWAT,M,55,GEN,IND,Cake,6734,3,6737,0.383896299563337,0.610151500880314,1754901
Rajasthan,Bhilwara,None of the Above,,,,NOTA,NOTA,19694,4,19698,1.12245648045103,1.78399350814018,1754901
Rajasthan,Kota,ASHOK KUMAR,M,34,ST,BSP,Elephant,10839,23,10862,0.622628671528696,0.939653516823276,1744539
Rajasthan,Kota,IJYARAJ SINGH,M,49,GEN,INC,Hand,442492,1548,444040,25.4531426353896,38.4131603397355,1744539
Rajasthan,Kota,OM BIRLA ,M,51,GEN,BJP,Lotus,641365,3457,644822,36.9623149726088,55.7824765259637,1744539
Rajasthan,Kota,AJMAT ALI,M,38,GEN,BYS,Candles,7550,9,7559,0.433294985093483,0.653916491775653,1744539
Rajasthan,Kota,ASHOK KUMAR JAIN,M,61,GEN,AAAP,Broom,16888,93,16981,0.973380360083667,1.46899800857817,1744539
Rajasthan,Kota,MAHESH KUMAR RANIWAL,M,41,SC,AVIRP,Electric Pole,1008,2,1010,0.0578949510443733,0.0873734166812289,1744539
Rajasthan,Kota,RAJESH KUMAR,M,47,SC,JMBP,Almirah,1168,0,1168,0.0669517849701268,0.101041733350174,1744539
Rajasthan,Kota,ASFAK ALI,M,53,GEN,IND,Carrot,1708,5,1713,0.0981921298406054,0.148188775024698,1744539
Rajasthan,Kota,TEJPAL,M,51,GEN,IND,Auto- Rickshaw,1809,16,1825,0.104612164015823,0.157877708359646,1744539
Rajasthan,Kota,MAHENDRA KUMAR,M,46,GEN,IND,Air Conditioner,2293,14,2307,0.132241239662742,0.199574725033262,1744539
Rajasthan,Kota,MOHAN LAL MAHAWAR,M,73,SC,IND,Cup & Saucer,4820,2,4822,0.276405399936602,0.417143183402857,1744539
Rajasthan,Kota,SHYAM SUNDER SHARMA,M,57,GEN,IND,Diesel Pump,5083,8,5091,0.291824946303866,0.440413925073402,1744539
Rajasthan,Kota,None of the Above,,,,NOTA,NOTA,12746,14,12760,0.731425322105152,1.10384633351731,1744539
